laga_id,game,kode,jenis,urutan,hero
S14R052,1,RRQ,ban,3,Harith
S14R052,1,RRQ,ban,4,Minotaur
S14R052,1,RRQ,ban,5,Kaja
S14R052,2,EVOS,pick,1,Edith
S14R052,2,EVOS,pick,2,Ling
S14R052,2,EVOS,pick,3,Faramis
S14R052,2,EVOS,pick,4,Beatrix
S14R052,2,EVOS,pick,5,Kaja
S14R052,2,EVOS,ban,1,Yve
S14R052,2,EVOS,ban,2,Fanny
S14R052,2,EVOS,ban,3,Hayabusa
S14R052,2,EVOS,ban,4,Valentina
S14R052,2,EVOS,ban,5,Luo Yi
S14R052,2,RRQ,pick,1,Arlott
S14R052,2,RRQ,pick,2,Nolan
S14R052,2,RRQ,pick,3,Aurora
S14R052,2,RRQ,pick,4,Alice
S14R052,2,RRQ,pick,5,Gatotkaca
S14R052,2,RRQ,ban,1,Chip
S14R052,2,RRQ,ban,2,Phoveus
S14R052,2,RRQ,ban,3,Mathilda
S14R052,2,RRQ,ban,4,Lunox
S14R052,2,RRQ,ban,5,Tigreal
S14R052,3,EVOS,pick,1,Edith
S14R052,3,EVOS,pick,2,Nolan
S14R052,3,EVOS,pick,3,Luo Yi
S14R052,3,EVOS,pick,4,Harith
S14R052,3,EVOS,pick,5,Akai
S14R052,3,EVOS,ban,1,Fanny
S14R052,3,EVOS,ban,2,Yve
S14R052,3,EVOS,ban,3,Mathilda
S14R052,3,EVOS,ban,4,Arlott
S14R052,3,EVOS,ban,5,Claude
S14R052,3,RRQ,pick,1,Gatotkaca
S14R052,3,RRQ,pick,2,Joy
S14R052,3,RRQ,pick,3,Faramis
S14R052,3,RRQ,pick,4,Moskov
S14R052,3,RRQ,pick,5,Ruby
S14R052,3,RRQ,ban,1,Chip
S14R052,3,RRQ,ban,2,Ling
S14R052,3,RRQ,ban,3,Phoveus
S14R052,3,RRQ,ban,4,Tigreal
S14R052,3,RRQ,ban,5,Minotaur
S14R053,1,ONIC,pick,1,Ruby
S14R053,1,ONIC,pick,2,Joy
S14R053,1,ONIC,pick,3,Yve
S14R053,1,ONIC,pick,4,Bruno
S14R053,1,ONIC,pick,5,Mathilda
S14R053,1,ONIC,ban,1,Chip
S14R053,1,ONIC,ban,2,Phoveus
S14R053,1,ONIC,ban,3,Hayabusa
S14R053,1,ONIC,ban,4,Minotaur
S14R053,1,ONIC,ban,5,Lancelot
S14R053,1,RBL,pick,1,Edith
S14R053,1,RBL,pick,2,Alpha
S14R053,1,RBL,pick,3,Zhask
S14R053,1,RBL,pick,4,Claude
S14R053,1,RBL,pick,5,Kaja
S14R053,1,RBL,ban,1,Fanny
S14R053,1,RBL,ban,2,Ling
S14R053,1,RBL,ban,3,Nolan
S14R053,1,RBL,ban,4,Moskov
S14R053,1,RBL,ban,5,Terizla
S14R053,2,ONIC,pick,1,Phoveus
S14R053,2,ONIC,pick,2,Joy
S14R053,2,ONIC,pick,3,Faramis
S14R053,2,ONIC,pick,4,Claude
S14R053,2,ONIC,pick,5,Ruby
S14R053,2,ONIC,ban,1,Chip
S14R053,2,ONIC,ban,2,Mathilda
S14R053,2,ONIC,ban,3,Edith
S14R053,2,ONIC,ban,4,Terizla
S14R053,2,ONIC,ban,5,Harith
S14R053,2,RBL,pick,1,Gatotkaca
S14R053,2,RBL,pick,2,Hayabusa
S14R053,2,RBL,pick,3,Zhask
S14R053,2,RBL,pick,4,Lunox
S14R053,2,RBL,pick,5,Akai
S14R053,2,RBL,ban,1,Fanny
S14R053,2,RBL,ban,2,Ling
S14R053,2,RBL,ban,3,Nolan
S14R053,2,RBL,ban,4,Lancelot
S14R053,2,RBL,ban,5,Julian
S14R054,1,RRQ,pick,1,Phoveus
S14R054,1,RRQ,pick,2,Bane
S14R054,1,RRQ,pick,3,Yve
S14R054,1,RRQ,pick,4,Claude
S14R054,1,RRQ,pick,5,Mathilda
S14R054,1,RRQ,ban,1,Helcurt
S14R054,1,RRQ,ban,2,Nolan
S14R054,1,RRQ,ban,3,Faramis
S14R054,1,RRQ,ban,4,Vexana
S14R054,1,RRQ,ban,5,Luo Yi
S14R054,1,GEEK,pick,1,Thamuz
S14R054,1,GEEK,pick,2,Julian
S14R054,1,GEEK,pick,3,Valentina
S14R054,1,GEEK,pick,4,Moskov
S14R054,1,GEEK,pick,5,Chip
S14R054,1,GEEK,ban,1,Edith
S14R054,1,GEEK,ban,2,Harith
S14R054,1,GEEK,ban,3,Arlott
S14R054,1,GEEK,ban,4,Natan
S14R054,1,GEEK,ban,5,Alice
S14R054,2,RRQ,pick,1,Arlott
S14R054,2,RRQ,pick,2,Roger
S14R054,2,RRQ,pick,3,Valentina
S14R054,2,RRQ,pick,4,Natan
S14R054,2,RRQ,pick,5,Grock
S14R054,2,RRQ,ban,1,Chip
S14R054,2,RRQ,ban,2,Helcurt
S14R054,2,RRQ,ban,3,Phoveus
S14R054,2,RRQ,ban,4,Claude
S14R054,2,RRQ,ban,5,Moskov
S14R054,2,GEEK,pick,1,Edith
S14R054,2,GEEK,pick,2,Nolan
S14R054,2,GEEK,pick,3,Faramis
S14R054,2,GEEK,pick,4,Alice
S14R054,2,GEEK,pick,5,Ruby
S14R054,2,GEEK,ban,1,Mathilda
S14R054,2,GEEK,ban,2,Yve
S14R054,2,GEEK,ban,3,Harith
S14R054,2,GEEK,ban,4,Gatotkaca
S14R054,2,GEEK,ban,5,Melissa
S14R055,1,RBL,pick,1,Edith
S14R055,1,RBL,pick,2,Alpha
S14R055,1,RBL,pick,3,Zhask
S14R055,1,RBL,pick,4,Lunox
S14R055,1,RBL,pick,5,Khufra
S14R055,1,RBL,ban,1,Nolan
S14R055,1,RBL,ban,2,Fanny
S14R055,1,RBL,ban,3,Ling
S14R055,1,RBL,ban,4,Tigreal
S14R055,1,RBL,ban,5,Arlott
S14R055,1,BTR,pick,1,Khaleed
S14R055,1,BTR,pick,2,X.Borg
S14R055,1,BTR,pick,3,Yve
S14R055,1,BTR,pick,4,Harith
S14R055,1,BTR,pick,5,Gatotkaca
S14R055,1,BTR,ban,1,Chip
S14R055,1,BTR,ban,2,Phoveus
S14R055,1,BTR,ban,3,Hayabusa
S14R055,1,BTR,ban,4,Mathilda
S14R055,1,BTR,ban,5,Kaja
S14R055,2,RBL,pick,1,Edith
S14R055,2,RBL,pick,2,Alpha
S14R055,2,RBL,pick,3,Yve
S14R055,2,RBL,pick,4,Claude
S14R055,2,RBL,pick,5,Akai
S14R055,2,RBL,ban,1,Nolan
S14R055,2,RBL,ban,2,Fanny
S14R055,2,RBL,ban,3,Ling
S14R055,2,RBL,ban,4,Benedetta
S14R055,2,RBL,ban,5,Valentina
S14R055,2,BTR,pick,1,Khaleed
S14R055,2,BTR,pick,2,X.Borg
S14R055,2,BTR,pick,3,Luo Yi
S14R055,2,BTR,pick,4,Harith
S14R055,2,BTR,pick,5,Gatotkaca
S14R055,2,BTR,ban,1,Chip
S14R055,2,BTR,ban,2,Phoveus
S14R055,2,BTR,ban,3,Hayabusa
S14R055,2,BTR,ban,4,Mathilda
S14R055,2,BTR,ban,5,Kaja
S14R056,1,TLID,pick,1,Hylos
S14R056,1,TLID,pick,2,Ling
S14R056,1,TLID,pick,3,Aurora
S14R056,1,TLID,pick,4,Ruby
S14R056,1,TLID,pick,5,Angela
S14R056,1,TLID,ban,1,Arlott
S14R056,1,TLID,ban,2,Edith
S14R056,1,TLID,ban,3,Alpha
S14R056,1,TLID,ban,4,Terizla
S14R056,1,TLID,ban,5,Faramis
S14R056,1,EVOS,pick,1,Gloo
S14R056,1,EVOS,pick,2,Nolan
S14R056,1,EVOS,pick,3,Yve
S14R056,1,EVOS,pick,4,Harith
S14R056,1,EVOS,pick,5,Mathilda
S14R056,1,EVOS,ban,1,Chip
S14R056,1,EVOS,ban,2,Fanny
S14R056,1,EVOS,ban,3,Phoveus
S14R056,1,EVOS,ban,4,Vexana
S14R056,1,EVOS,ban,5,Lunox
S14R056,2,TLID,pick,1,Arlott
S14R056,2,TLID,pick,2,Nolan
S14R056,2,TLID,pick,3,Valentina
S14R056,2,TLID,pick,4,Harith
S14R056,2,TLID,pick,5,Lolita
S14R056,2,TLID,ban,1,Chip
S14R056,2,TLID,ban,2,Edith
S14R056,2,TLID,ban,3,Phoveus
S14R056,2,TLID,ban,4,Lunox
S14R056,2,TLID,ban,5,Angela
S14R056,2,EVOS,pick,1,Terizla
S14R056,2,EVOS,pick,2,Ling
S14R056,2,EVOS,pick,3,Faramis
S14R056,2,EVOS,pick,4,Beatrix
S14R056,2,EVOS,pick,5,Kaja
S14R056,2,EVOS,ban,1,Fanny
S14R056,2,EVOS,ban,2,Yve
S14R056,2,EVOS,ban,3,Hylos
S14R056,2,EVOS,ban,4,Luo Yi
S14R056,2,EVOS,ban,5,Vexana
S14R056,3,TLID,pick,1,Ruby
S14R056,3,TLID,pick,2,Hayabusa
S14R056,3,TLID,pick,3,Vexana
S14R056,3,TLID,pick,4,Harith
S14R056,3,TLID,pick,5,Hylos
S14R056,3,TLID,ban,1,Edith
S14R056,3,TLID,ban,2,Arlott
S14R056,3,TLID,ban,3,Ling
S14R056,3,TLID,ban,4,Kaja
S14R056,3,TLID,ban,5,Franco
S14R056,3,EVOS,pick,1,Terizla
S14R056,3,EVOS,pick,2,Nolan
S14R056,3,EVOS,pick,3,Faramis
S14R056,3,EVOS,pick,4,Lunox
S14R056,3,EVOS,pick,5,Tigreal
S14R056,3,EVOS,ban,1,Fanny
S14R056,3,EVOS,ban,2,Phoveus
S14R056,3,EVOS,ban,3,Chip
S14R056,3,EVOS,ban,4,Luo Yi
S14R056,3,EVOS,ban,5,Yve
S14R057,1,GEEK,pick,1,Phoveus
S14R057,1,GEEK,pick,2,Roger
S14R057,1,GEEK,pick,3,Yve
S14R057,1,GEEK,pick,4,Clint
S14R057,1,GEEK,pick,5,Ruby
S14R057,1,GEEK,ban,1,Fanny
S14R057,1,GEEK,ban,2,Ling
S14R057,1,GEEK,ban,3,Nolan
S14R057,1,GEEK,ban,4,Edith
S14R057,1,GEEK,ban,5,Arlott
S14R057,1,TLID,pick,1,Gatotkaca
S14R057,1,TLID,pick,2,Alpha
S14R057,1,TLID,pick,3,Aurora
S14R057,1,TLID,pick,4,Harith
S14R057,1,TLID,pick,5,Mathilda
S14R057,1,TLID,ban,1,Helcurt
S14R057,1,TLID,ban,2,Chip
S14R057,1,TLID,ban,3,Hylos
S14R057,1,TLID,ban,4,Lunox
S14R057,1,TLID,ban,5,Moskov
S14R057,2,GEEK,pick,1,Phoveus
S14R057,2,GEEK,pick,2,Bane
S14R057,2,GEEK,pick,3,Yve
S14R057,2,GEEK,pick,4,Lunox
S14R057,2,GEEK,pick,5,Gatotkaca
S14R057,2,GEEK,ban,1,Fanny
S14R057,2,GEEK,ban,2,Ling
S14R057,2,GEEK,ban,3,Mathilda
S14R057,2,GEEK,ban,4,Vexana
S14R057,2,GEEK,ban,5,Aurora
S14R057,2,TLID,pick,1,Akai
S14R057,2,TLID,pick,2,Hayabusa
S14R057,2,TLID,pick,3,Lylia
S14R057,2,TLID,pick,4,Harith
S14R057,2,TLID,pick,5,Hylos
S14R057,2,TLID,ban,1,Helcurt
S14R057,2,TLID,ban,2,Chip
S14R057,2,TLID,ban,3,Nolan
S14R057,2,TLID,ban,4,Alpha
S14R057,2,TLID,ban,5,Ruby
S14R058,1,RRQ,pick,1,Khaleed
S14R058,1,RRQ,pick,2,Julian
S14R058,1,RRQ,pick,3,Faramis
S14R058,1,RRQ,pick,4,Claude
S14R058,1,RRQ,pick,5,Mathilda
S14R058,1,RRQ,ban,1,Hayabusa
S14R058,1,RRQ,ban,2,Fanny
S14R058,1,RRQ,ban,3,Gatotkaca
S14R058,1,RRQ,ban,4,Harith
S14R058,1,RRQ,ban,5,Tigreal
S14R058,1,DEWA,pick,1,Hylos
S14R058,1,DEWA,pick,2,Ling
S14R058,1,DEWA,pick,3,Vexana
S14R058,1,DEWA,pick,4,Beatrix
S14R058,1,DEWA,pick,5,Ruby
S14R058,1,DEWA,ban,1,Chip
S14R058,1,DEWA,ban,2,Phoveus
S14R058,1,DEWA,ban,3,Roger
S14R058,1,DEWA,ban,4,Yve
S14R058,1,DEWA,ban,5,Valentina
S14R058,2,RRQ,pick,1,Khaleed
S14R058,2,RRQ,pick,2,Bane
S14R058,2,RRQ,pick,3,Vexana
S14R058,2,RRQ,pick,4,Natan
S14R058,2,RRQ,pick,5,Ruby
S14R058,2,RRQ,ban,1,Hayabusa
S14R058,2,RRQ,ban,2,Phoveus
S14R058,2,RRQ,ban,3,Mathilda
S14R058,2,RRQ,ban,4,Harith
S14R058,2,RRQ,ban,5,Tigreal
S14R058,2,DEWA,pick,1,X.Borg
S14R058,2,DEWA,pick,2,Fanny
S14R058,2,DEWA,pick,3,Yve
S14R058,2,DEWA,pick,4,Beatrix
S14R058,2,DEWA,pick,5,Gatotkaca
S14R058,2,DEWA,ban,1,Roger
S14R058,2,DEWA,ban,2,Alpha
S14R058,2,DEWA,ban,3,Chip
S14R058,2,DEWA,ban,4,Claude
S14R058,2,DEWA,ban,5,Khufra
S14R059,1,EVOS,pick,1,Yu Zhong
S14R059,1,EVOS,pick,2,Julian
S14R059,1,EVOS,pick,3,Aurora
S14R059,1,EVOS,pick,4,Claude
S14R059,1,EVOS,pick,5,Mathilda
S14R059,1,EVOS,ban,1,Hayabusa
S14R059,1,EVOS,ban,2,Yve
S14R059,1,EVOS,ban,3,Edith
S14R059,1,EVOS,ban,4,Lunox
S14R059,1,EVOS,ban,5,Karrie
S14R059,1,RBL,pick,1,Phoveus
S14R059,1,RBL,pick,2,Alpha
S14R059,1,RBL,pick,3,Vexana
S14R059,1,RBL,pick,4,Moskov
S14R059,1,RBL,pick,5,Kaja
S14R059,1,RBL,ban,1,Chip
S14R059,1,RBL,ban,2,Ling
S14R059,1,RBL,ban,3,Nolan
S14R059,1,RBL,ban,4,Faramis
S14R059,1,RBL,ban,5,Terizla
S14R059,2,EVOS,pick,1,Edith
S14R059,2,EVOS,pick,2,Lancelot
S14R059,2,EVOS,pick,3,Faramis
S14R059,2,EVOS,pick,4,Karrie
S14R059,2,EVOS,pick,5,Kaja
S14R059,2,EVOS,ban,1,Hayabusa
S14R059,2,EVOS,ban,2,Yve
S14R059,2,EVOS,ban,3,Alpha
S14R059,2,EVOS,ban,4,Luo Yi
S14R059,2,EVOS,ban,5,Vexana
S14R059,2,RBL,pick,1,Gatotkaca
S14R059,2,RBL,pick,2,Nolan
S14R059,2,RBL,pick,3,Valentina
S14R059,2,RBL,pick,4,Natan
S14R059,2,RBL,pick,5,Akai
S14R059,2,RBL,ban,1,Chip
S14R059,2,RBL,ban,2,Ling
S14R059,2,RBL,ban,3,Phoveus
S14R059,2,RBL,ban,4,Beatrix
S14R059,2,RBL,ban,5,Fanny
S14R059,3,EVOS,pick,1,Khaleed
S14R059,3,EVOS,pick,2,Nolan
S14R059,3,EVOS,pick,3,Valentina
S14R059,3,EVOS,pick,4,Natan
S14R059,3,EVOS,pick,5,Atlas
S14R059,3,EVOS,ban,1,Yve
S14R059,3,EVOS,ban,2,Hayabusa
S14R059,3,EVOS,ban,3,Alpha
S14R059,3,EVOS,ban,4,Karrie
S14R059,3,EVOS,ban,5,Moskov
S14R059,3,RBL,pick,1,Edith
S14R059,3,RBL,pick,2,Julian
S14R059,3,RBL,pick,3,Zhask
S14R059,3,RBL,pick,4,Roger
S14R059,3,RBL,pick,5,Kaja
S14R059,3,RBL,ban,1,Chip
S14R059,3,RBL,ban,2,Ling
S14R059,3,RBL,ban,3,Phoveus
S14R059,3,RBL,ban,4,Tigreal
S14R059,3,RBL,ban,5,Gatotkaca
S14R060,1,AE,pick,1,Khaleed
S14R060,1,AE,pick,2,Joy
S14R060,1,AE,pick,3,Faramis
S14R060,1,AE,pick,4,Bruno
S14R060,1,AE,pick,5,Gatotkaca
S14R060,1,AE,ban,1,Chip
S14R060,1,AE,ban,2,Phoveus
S14R060,1,AE,ban,3,Mathilda
S14R060,1,AE,ban,4,Natan
S14R060,1,AE,ban,5,Harith
S14R060,1,RRQ,pick,1,Arlott
S14R060,1,RRQ,pick,2,Ling
S14R060,1,RRQ,pick,3,Vexana
S14R060,1,RRQ,pick,4,Claude
S14R060,1,RRQ,pick,5,Ruby
S14R060,1,RRQ,ban,1,Fanny
S14R060,1,RRQ,ban,2,Hayabusa
S14R060,1,RRQ,ban,3,Luo Yi
S14R060,1,RRQ,ban,4,Moskov
S14R060,1,RRQ,ban,5,Julian
S14R060,2,AE,pick,1,Barats
S14R060,2,AE,pick,2,Ling
S14R060,2,AE,pick,3,Yve
S14R060,2,AE,pick,4,Lunox
S14R060,2,AE,pick,5,Gatotkaca
S14R060,2,AE,ban,1,Mathilda
S14R060,2,AE,ban,2,Khaleed
S14R060,2,AE,ban,3,Edith
S14R060,2,AE,ban,4,Claude
S14R060,2,AE,ban,5,Natan
S14R060,2,RRQ,pick,1,Arlott
S14R060,2,RRQ,pick,2,Hayabusa
S14R060,2,RRQ,pick,3,Valentina
S14R060,2,RRQ,pick,4,Harith
S14R060,2,RRQ,pick,5,Grock
S14R060,2,RRQ,ban,1,Fanny
S14R060,2,RRQ,ban,2,Chip
S14R060,2,RRQ,ban,3,Phoveus
S14R060,2,RRQ,ban,4,Ruby
S14R060,2,RRQ,ban,5,Lolita
S14R061,1,BTR,pick,1,Arlott
S14R061,1,BTR,pick,2,Alice
S14R061,1,BTR,pick,3,Angela
S14R061,1,BTR,pick,4,Beatrix
S14R061,1,BTR,pick,5,Gatotkaca
S14R061,1,BTR,ban,1,Chip
S14R061,1,BTR,ban,2,Fanny
S14R061,1,BTR,ban,3,Ling
S14R061,1,BTR,ban,4,Claude
S14R061,1,BTR,ban,5,Karrie
S14R061,1,ONIC,pick,1,Khaleed
S14R061,1,ONIC,pick,2,Hayabusa
S14R061,1,ONIC,pick,3,Valentina
S14R061,1,ONIC,pick,4,Wanwan
S14R061,1,ONIC,pick,5,Franco
S14R061,1,ONIC,ban,1,Harith
S14R061,1,ONIC,ban,2,Phoveus
S14R061,1,ONIC,ban,3,X.Borg
S14R061,1,ONIC,ban,4,Alpha
S14R061,1,ONIC,ban,5,Nolan
S14R061,2,BTR,pick,1,Terizla
S14R061,2,BTR,pick,2,Alice
S14R061,2,BTR,pick,3,Angela
S14R061,2,BTR,pick,4,Beatrix
S14R061,2,BTR,pick,5,Gatotkaca
S14R061,2,BTR,ban,1,Chip
S14R061,2,BTR,ban,2,Fanny
S14R061,2,BTR,ban,3,Ling
S14R061,2,BTR,ban,4,Claude
S14R061,2,BTR,ban,5,Karrie
S14R061,2,ONIC,pick,1,Khaleed
S14R061,2,ONIC,pick,2,Hayabusa
S14R061,2,ONIC,pick,3,Valentina
S14R061,2,ONIC,pick,4,Wanwan
S14R061,2,ONIC,pick,5,Franco
S14R061,2,ONIC,ban,1,Harith
S14R061,2,ONIC,ban,2,Phoveus
S14R061,2,ONIC,ban,3,X.Borg
S14R061,2,ONIC,ban,4,Alpha
S14R061,2,ONIC,ban,5,Arlott
S14R061,3,BTR,pick,1,Arlott
S14R061,3,BTR,pick,2,Alice
S14R061,3,BTR,pick,3,Angela
S14R061,3,BTR,pick,4,Moskov
S14R061,3,BTR,pick,5,Grock
S14R061,3,BTR,ban,1,Chip
S14R061,3,BTR,ban,2,Fanny
S14R061,3,BTR,ban,3,Ling
S14R061,3,BTR,ban,4,Franco
S14R061,3,BTR,ban,5,Kaja
S14R061,3,ONIC,pick,1,Khaleed
S14R061,3,ONIC,pick,2,Hayabusa
S14R061,3,ONIC,pick,3,Valentina
S14R061,3,ONIC,pick,4,Wanwan
S14R061,3,ONIC,pick,5,Tigreal
S14R061,3,ONIC,ban,1,Harith
S14R061,3,ONIC,ban,2,Phoveus
S14R061,3,ONIC,ban,3,Gatotkaca
S14R061,3,ONIC,ban,4,Hylos
S14R061,3,ONIC,ban,5,Edith
S14R062,1,TLID,pick,1,Barats
S14R062,1,TLID,pick,2,Ling
S14R062,1,TLID,pick,3,Aurora
S14R062,1,TLID,pick,4,Ruby
S14R062,1,TLID,pick,5,Jawhead
S14R062,1,TLID,ban,1,Khaleed
S14R062,1,TLID,ban,2,Hayabusa
S14R062,1,TLID,ban,3,Phoveus
S14R062,1,TLID,ban,4,Moskov
S14R062,1,TLID,ban,5,Edith
S14R062,1,AE,pick,1,Arlott
S14R062,1,AE,pick,2,Nolan
S14R062,1,AE,pick,3,Valentina
S14R062,1,AE,pick,4,Claude
S14R062,1,AE,pick,5,Gatotkaca
S14R062,1,AE,ban,1,Mathilda
S14R062,1,AE,ban,2,Fanny
S14R062,1,AE,ban,3,Chip
S14R062,1,AE,ban,4,Hylos
S14R062,1,AE,ban,5,Vexana
S14R062,2,TLID,pick,1,Gatotkaca
S14R062,2,TLID,pick,2,Alpha
S14R062,2,TLID,pick,3,Yve
S14R062,2,TLID,pick,4,Alice
S14R062,2,TLID,pick,5,Angela
S14R062,2,TLID,ban,1,Chip
S14R062,2,TLID,ban,2,Khaleed
S14R062,2,TLID,ban,3,Ling
S14R062,2,TLID,ban,4,Jawhead
S14R062,2,TLID,ban,5,Luo Yi
S14R062,2,AE,pick,1,Phoveus
S14R062,2,AE,pick,2,Nolan
S14R062,2,AE,pick,3,Lylia
S14R062,2,AE,pick,4,Harith
S14R062,2,AE,pick,5,Tigreal
S14R062,2,AE,ban,1,Mathilda
S14R062,2,AE,ban,2,Fanny
S14R062,2,AE,ban,3,Hayabusa
S14R062,2,AE,ban,4,Natan
S14R062,2,AE,ban,5,Lunox
S14R062,3,TLID,pick,1,Gatotkaca
S14R062,3,TLID,pick,2,Alpha
S14R062,3,TLID,pick,3,Yve
S14R062,3,TLID,pick,4,Harith
S14R062,3,TLID,pick,5,Chou
S14R062,3,TLID,ban,1,Khaleed
S14R062,3,TLID,ban,2,Ling
S14R062,3,TLID,ban,3,Phoveus
S14R062,3,TLID,ban,4,Arlott
S14R062,3,TLID,ban,5,Edith
S14R062,3,AE,pick,1,Hylos
S14R062,3,AE,pick,2,Hayabusa
S14R062,3,AE,pick,3,Vexana
S14R062,3,AE,pick,4,Lunox
S14R062,3,AE,pick,5,Chip
S14R062,3,AE,ban,1,Mathilda
S14R062,3,AE,ban,2,Fanny
S14R062,3,AE,ban,3,Angela
S14R062,3,AE,ban,4,Alice
S14R062,3,AE,ban,5,Carmilla
S14R063,1,ONIC,pick,1,Khaleed
S14R063,1,ONIC,pick,2,Lancelot
S14R063,1,ONIC,pick,3,Valentina
S14R063,1,ONIC,pick,4,Wanwan
S14R063,1,ONIC,pick,5,Gatotkaca
S14R063,1,ONIC,ban,1,Phoveus
S14R063,1,ONIC,ban,2,Harith
S14R063,1,ONIC,ban,3,Ling
S14R063,1,ONIC,ban,4,Franco
S14R063,1,ONIC,ban,5,Kaja
S14R063,1,EVOS,pick,1,Edith
S14R063,1,EVOS,pick,2,Nolan
S14R063,1,EVOS,pick,3,Faramis
S14R063,1,EVOS,pick,4,Moskov
S14R063,1,EVOS,pick,5,Akai
S14R063,1,EVOS,ban,1,Chip
S14R063,1,EVOS,ban,2,Fanny
S14R063,1,EVOS,ban,3,Hayabusa
S14R063,1,EVOS,ban,4,Natan
S14R063,1,EVOS,ban,5,Melissa
S14R063,2,ONIC,pick,1,Edith
S14R063,2,ONIC,pick,2,Lancelot
S14R063,2,ONIC,pick,3,Valentina
S14R063,2,ONIC,pick,4,Beatrix
S14R063,2,ONIC,pick,5,Franco
S14R063,2,ONIC,ban,1,Chip
S14R063,2,ONIC,ban,2,Phoveus
S14R063,2,ONIC,ban,3,Ling
S14R063,2,ONIC,ban,4,Harith
S14R063,2,ONIC,ban,5,Arlott
S14R063,2,EVOS,pick,1,Gatotkaca
S14R063,2,EVOS,pick,2,Nolan
S14R063,2,EVOS,pick,3,Faramis
S14R063,2,EVOS,pick,4,Natan
S14R063,2,EVOS,pick,5,Hylos
S14R063,2,EVOS,ban,1,Fanny
S14R063,2,EVOS,ban,2,Hayabusa
S14R063,2,EVOS,ban,3,Khaleed
S14R063,2,EVOS,ban,4,Terizla
S14R063,2,EVOS,ban,5,Wanwan
S14R064,1,RBL,pick,1,Edith
S14R064,1,RBL,pick,2,Alpha
S14R064,1,RBL,pick,3,Benedetta
S14R064,1,RBL,pick,4,Alice
S14R064,1,RBL,pick,5,Mathilda
S14R064,1,RBL,ban,1,Chip
S14R064,1,RBL,ban,2,Helcurt
S14R064,1,RBL,ban,3,Nolan
S14R064,1,RBL,ban,4,Lunox
S14R064,1,RBL,ban,5,Moskov
S14R064,1,GEEK,pick,1,Khaleed
S14R064,1,GEEK,pick,2,Julian
S14R064,1,GEEK,pick,3,Aurora
S14R064,1,GEEK,pick,4,Claude
S14R064,1,GEEK,pick,5,Gatotkaca
S14R064,1,GEEK,ban,1,Hayabusa
S14R064,1,GEEK,ban,2,Yve
S14R064,1,GEEK,ban,3,Phoveus
S14R064,1,GEEK,ban,4,Faramis
S14R064,1,GEEK,ban,5,Natan
S14R064,2,RBL,pick,1,Gatotkaca
S14R064,2,RBL,pick,2,Alpha
S14R064,2,RBL,pick,3,Zhask
S14R064,2,RBL,pick,4,Claude
S14R064,2,RBL,pick,5,Mathilda
S14R064,2,RBL,ban,1,Helcurt
S14R064,2,RBL,ban,2,Chip
S14R064,2,RBL,ban,3,Nolan
S14R064,2,RBL,ban,4,Julian
S14R064,2,RBL,ban,5,Harith
S14R064,2,GEEK,pick,1,Khaleed
S14R064,2,GEEK,pick,2,Roger
S14R064,2,GEEK,pick,3,Aurora
S14R064,2,GEEK,pick,4,Alice
S14R064,2,GEEK,pick,5,Hylos
S14R064,2,GEEK,ban,1,Hayabusa
S14R064,2,GEEK,ban,2,Yve
S14R064,2,GEEK,ban,3,Phoveus
S14R064,2,GEEK,ban,4,Faramis
S14R064,2,GEEK,ban,5,Natan
S14R064,3,RBL,pick,1,Khaleed
S14R064,3,RBL,pick,2,Alpha
S14R064,3,RBL,pick,3,Valentina
S14R064,3,RBL,pick,4,Claude
S14R064,3,RBL,pick,5,Kaja
S14R064,3,RBL,ban,1,Helcurt
S14R064,3,RBL,ban,2,Nolan
S14R064,3,RBL,ban,3,Chip
S14R064,3,RBL,ban,4,Julian
S14R064,3,RBL,ban,5,Natan
S14R064,3,GEEK,pick,1,Edith
S14R064,3,GEEK,pick,2,Bane
S14R064,3,GEEK,pick,3,Faramis
S14R064,3,GEEK,pick,4,Moskov
S14R064,3,GEEK,pick,5,Mathilda
S14R064,3,GEEK,ban,1,Phoveus
S14R064,3,GEEK,ban,2,Hayabusa
S14R064,3,GEEK,ban,3,Gatotkaca
S14R064,3,GEEK,ban,4,Beatrix
S14R064,3,GEEK,ban,5,Yve
S14R065,1,BTR,pick,1,Khaleed
S14R065,1,BTR,pick,2,Alpha
S14R065,1,BTR,pick,3,Faramis
S14R065,1,BTR,pick,4,Wanwan
S14R065,1,BTR,pick,5,Mathilda
S14R065,1,BTR,ban,1,Helcurt
S14R065,1,BTR,ban,2,Chip
S14R065,1,BTR,ban,3,Phoveus
S14R065,1,BTR,ban,4,Valentina
S14R065,1,BTR,ban,5,Luo Yi
S14R065,1,GEEK,pick,1,Arlott
S14R065,1,GEEK,pick,2,Fanny
S14R065,1,GEEK,pick,3,Zhuxin
S14R065,1,GEEK,pick,4,Moskov
S14R065,1,GEEK,pick,5,Gatotkaca
S14R065,1,GEEK,ban,1,Harith
S14R065,1,GEEK,ban,2,Ruby
S14R065,1,GEEK,ban,3,Ling
S14R065,1,GEEK,ban,4,X.Borg
S14R065,1,GEEK,ban,5,Beatrix
S14R065,2,BTR,pick,1,Hylos
S14R065,2,BTR,pick,2,Ling
S14R065,2,BTR,pick,3,Faramis
S14R065,2,BTR,pick,4,Wanwan
S14R065,2,BTR,pick,5,Tigreal
